URL;Código de respuesta;Error de Google Noticias;Detectado;;;
;Categoría;Plataforma;Último rastreo;;;
http://m.futbolred.com/bundesliga/partido-borussia-dortmund-vs-bayern-munich+928343;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/bundesliga/reto-para-el-bayern-de-james-mantener-el-invicto-contra-el-hoffenheim+16878327;404;;23/02/2018;No se encuentra;Smartphone;23/02/2018
http://m.futbolred.com/mundial-sub20/plan-especial-de-seguridad-para-el-mundial-sub-20+9229743;404;;27/02/2018;No se encuentra;Smartphone;27/02/2018
http://m.futbolred.com/copa-america-2011/peru-entrego-su-lista-de-convocados-a-copa-america-sin-pizarro-ni-farfan-+9754484;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/copa-sudamericana/la-copa-suramericana-un-torneo-esquivo-para-los-clubes-colombianos+12978585;404;;20/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/seleccion-colombia/abel-aguilar-se-fracturo-el-tobillo-derecho-se-pierde-la-copa-america+15788855;404;;19/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/premier-league/partido-middlesbrough-vs-southampton+855536;404;;16/02/2018;No se encuentra;Smartphone;16/02/2018
http://m.futbolred.com/liga-postobon/y-al-sexto-dia-aparecio-toloza-en-la-practica-del-atletico-junior+12882263;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/liga-postobon/atletico-nacional-revelo-la-camiseta-que-usara-en-la-temporada-2013+12569444;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/liga-aguila/tras-las-correcciones-de-dimayor-asi-quedo-el-calendario-de-la-liga-i+15139495;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/seleccion-colombia/meza-preseleccionado-de-colombia-para-copa-y-su-carrera-al-detalle+15735495;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-bbva/la-liga-y-la-champions-era-lo-importante-afirmo-cristiano+15103816;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/champions/noticias/fasedegrupos20142015/jackson-martinez-porto-champions/14883977;404;;27/02/2018;No se encuentra;Smartphone;27/02/2018
http://m.futbolred.com/liga-aguila/16880078;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-aguila/16880270;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-aguila/pachuca-otra-vez-ronda-el-futbol-colombiano+15619535;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-postobon/16872396;404;;02/04/2018;No se encuentra;Smartphone;02/04/2018
http://m.futbolred.com/colombianos-exterior/luis-f-muriel-volvio-al-gol-en-triunfo-de-udinese-3-1-sobre-sampdoria+12780202;404;;26/03/2018;No se encuentra;Smartphone;26/03/2018
http://m.futbolred.com/copa-sudamericana/motivado-por-la-goleada-al-junior-itagui-visita-a-coritiba-de-brasil+13079045;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/copa-sudamericana/deportivo-cali-empato-0-0-con-utc-de-peru-en-copa-suramericana+14413516;404;;22/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/copa-libertadores/aprendi-que-en-la-copa-no-se-puede-tener-un-mal-partido-gutierrez+12923981;404;;08/03/2018;No se encuentra;Smartphone;08/03/2018
http://m.futbolred.com/liga-bbva/nos-levantaremos-y-seguiremos-adelante-dijo-pep-guardiola-dt-del-barcelona+4849172;404;;20/02/2018;No se encuentra;Smartphone;27/03/2018
http://m.futbolred.com/champions-league/final-inedita-en-champions-barcelona-y-juventus-pelearan-el-titulo--+15748022;404;;22/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/seleccion-colombia/colombia-goleo-3-0-a-brasil-y-jugara-el-repechaje-para-los-olimpicos+15212895;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-aguila/junior-a-dar-el-primer-paso-hacia-las-semifinales-frente-al-medellin+15790336;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/copa-libertadores/santa-fe-avanzo-a-cuartos-de-final-al-vencer-a-gremio-con-garra+12804552;404;;19/02/2018;No se encuentra;Smartphone;02/03/2018
http://m.futbolred.com/copa-libertadores/reviva-aqui-el-minuto-a-minuto-santa-fe-1-internacional-0+15791719;404;;19/02/2018;No se encuentra;Smartphone;28/02/2018
http://m.futbolred.com/liga-aguila/quiero-pedirles-disculpas-tengo-mucha-verguenza-alexis-mendoza+15799795;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-aguila/jaguares-se-alista-para-recibir-a-la-equidad-en-monteria+15475877;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-postobon/ruben-dario-bustos-es-nuevo-jugador-del-america+9890364;404;;24/02/2018;No se encuentra;Smartphone;24/02/2018
http://m.futbolred.com/champions-league/es-un-grupo-dificil-con-equipos-que-ya-conocemos-explico-messi-+13030823;404;;05/03/2018;No se encuentra;Smartphone;26/03/2018
http://m.futbolred.com/colombianos-exterior/jackson-anoto-en-triunfo-del-porto-proximo-rival-de-millonarios+12941197;404;;04/03/2018;No se encuentra;Smartphone;04/03/2018
http://m.futbolred.com/liga-aguila/partido-patriotas-vs-millonarios+927530;404;;06/02/2018;No se encuentra;Smartphone;10/02/2018
http://m.futbolred.com/premier-league/partido-swansea-city-vs-arsenal+855378;404;;11/01/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/champions-league/partido-atletico-de-madrid-vs-fk-qarabag-agdam+952395;404;;20/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/suramericano-sub20/en-un-partido-emotivo-colombia-cayo-2-1-con-chile+12511327;404;;04/03/2018;No se encuentra;Smartphone;04/03/2018
http://m.futbolred.com/liga-aguila/nuestros-objetivos-cambiaron-queremos-llegar-lo-mas-lejos-lizarazo+16873186;404;;20/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/liga-aguila/16880025;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-aguila/noticias/fecha32015/cali-hizo-su-negocio-en-el-metro-y-vencio-1-2-a-uniautonoma/15234695;404;;06/03/2018;No se encuentra;Smartphone;06/03/2018
http://m.futbolred.com/premier-league/por-que-el-mal-momento-de-falcao-en-manchester+15283857;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/premier-league/partido-watford-vs-bournemouth+855240;404;;21/11/2017;No se encuentra;Smartphone;01/02/2018
http://m.futbolred.com/copa-libertadores/mina-roa-y-meza-los-que-mas-minutos-han-jugado-con-santa-fe-en-copa+15619357;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-postobon/no-me-da-temor-dirigir-al-deportivo-cali-aseguro-leonel-alvarez+12453547;404;;22/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/liga-bbva/barcelona-vs-real-madrid-el-superclasico-que-marcara-la-pauta+12616902;404;;04/03/2018;No se encuentra;Smartphone;04/03/2018
http://m.futbolred.com/premier-league/arsenal-con-david-ospina-clasifico-a-la-final-de-la-copa-de-la-liga+16878090;404;;23/02/2018;No se encuentra;Smartphone;23/02/2018
http://m.futbolred.com/mundial-sudafrica-2010;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/colombianos-exterior/noticias/julio2013/llegare-con-mucha-humildad-a-river-afirma-teofilo-gutierrez-colombianos-en-el-exterior/12953508;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/premier-league/balotelli-su-burla-al-united-fue-el-tuit-favorito-de-86-mil-personas-+14568802;404;;11/03/2018;No se encuentra;Smartphone;11/03/2018
http://m.futbolred.com/copa-sudamericana/los-millonarios-premios-para-el-campeon-de-la-copa-suramericana+14934844;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/colombianos-exterior/luis-yanes-hablo-de-su-paso-por-zamora-club-de-los-chavez-frias+12667163;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/champions-league/real-madrid-goleo-4-1-al-atletico-y-gano-el-titulo-mas-esperado+14030596;404;;20/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/copa-aguila/perez-fabra-y-murillo-jugaran-en-cali-el-partido-de-copa+15424639;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-aguila/envigado-permitira-ingreso-de-hinchas-de-millonarios-en-su-estadio+15618616;404;;19/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/liga-aguila/patriotas-sigue-en-la-lucha-vencio-2-1-a-jaguares-de-cordoba+15676056;404;;04/03/2018;No se encuentra;Smartphone;19/03/2018
http://m.futbolred.com/liga-aguila/partido-huila-vs-alianza-petrolera+927471;404;;12/02/2018;No se encuentra;Smartphone;13/02/2018
http://m.futbolred.com/colombianos-exterior/james-y-zidane-entre-abrazos-y-risas-en-entrenamiento-del-real-madrid+16782601;404;;17/03/2018;No se encuentra;Smartphone;17/03/2018
http://m.futbolred.com/liga-aguila/partido-envigado-vs-nacional+927472;404;;10/02/2018;No se encuentra;Smartphone;10/02/2018
http://m.futbolred.com/colombianos-exterior/rodallega-busca-el-audio-en-el-que-dice-que-es-mejor-que-messi+14744996;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/chile-derroto-1-0-a-oman-y-concluyo-una-agitada-gira-por-medio-oriente+8128353;404;;03/03/2018;No se encuentra;Smartphone;19/03/2018
http://m.futbolred.com/camerinos/pacific-rubiales-oficializo-su-apoyo-a-la-seleccion-colombia/11912851;404;;22/02/2018;No se encuentra;Smartphone;24/02/2018
http://m.futbolred.com/colombianos-exterior/tablas-en-el-duelo-entre-guarin-y-zapata-inter-y-milan-igualaron-1-1+12615024;404;;26/02/2018;No se encuentra;Smartphone;17/03/2018
http://m.futbolred.com/otras-ligas-de-futbol/sueno-con-volver-a-dirigir-a-messi-maradona+12609283;404;;04/03/2018;No se encuentra;Smartphone;19/03/2018
http://m.futbolred.com/copa-libertadores/dairon-mosquera-que-cabezazo-santa-fe-le-gano-1-0-a-internacional-+15792517;404;;19/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/liga-postobon/con-amago-de-crisis-en-su-patrocinio-once-caldas-recibira-al-cucuta+12751719;404;;28/02/2018;No se encuentra;Smartphone;01/03/2018
http://m.futbolred.com/liga-bbva/bale-no-jugara-ante-el-liverpool-y-tampoco-estara-en-el-clasico+14712745;404;;04/03/2018;No se encuentra;Smartphone;17/03/2018
http://m.futbolred.com/torneo-aguila/bucaramanga-vencio-2-0-a-valledupar-y-festejo-cumpleanos-por-lo-alto+15735599;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/suramericano-sub20/uruguay-y-paraguay-ganaron-en-tercera-fecha-del-hexagonal-del-sub-20+12555661;404;;23/02/2018;No se encuentra;Smartphone;23/02/2018
http://m.futbolred.com/bundesliga/partido-colonia-vs-hertha-berlin+928363;404;;20/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/liga-aguila/partido-jaguares-vs-once-caldas+927457;404;;08/02/2018;No se encuentra;Smartphone;09/02/2018
http://m.futbolred.com/premier-league/swansea-ficho-al-arquero-lukasz-fabianski+14050440;404;;19/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/selecciones-nacionales/ecuador-y-uruguay-al-hexagonal-final-del-suramericano-sub-17+15388620;404;;17/02/2018;No se encuentra;Smartphone;20/03/2018
http://m.futbolred.com/mundial-sub17/argentina-e-inglaterra-se-enfrentan-por-los-cuartos-en-mundial-sub-17+9750204;404;;19/02/2018;No se encuentra;Smartphone;02/03/2018
http://m.futbolred.com/colombianos-exterior/un-dia-nos-confundieron-con-los-bomberos-de-chicago-rafael-robayo+11302181;404;;18/02/2018;No se encuentra;Smartphone;02/03/2018
http://m.futbolred.com/liga-aguila/millonarios-vs-nacional-se-jugara-el-proximo-domingo-a-las-5-pm+15638115;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-bbva/pese-a-la-derrota-contra-atletico-james-jugo-un-partido-de-6-puntos+14529335;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/palmeiras-le-prorrogo-contrato-al-delantero-hernan-barcos+12467439;404;;22/02/2018;No se encuentra;Smartphone;05/03/2018
http://m.futbolred.com/liga-bbva/real-madrid-volvio-a-los-entrenamientos-sin-di-maria-ni-marcelo+13323997;404;;04/03/2018;No se encuentra;Smartphone;17/03/2018
http://m.futbolred.com/liga-aguila/wilmar-roldan-dirigira-el-clasico-entre-santa-fe-y-millonarios+15763196;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-postobon/tolima-freno-al-junior-al-empatarle-1-1-en-el-metropolitano+12416963;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/liga-postobon/tigre-castillo-volvio-a-amargar-al-cali-tras-marcar-el-1-1-de-chico+12969644;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/liga-postobon/luis-carlos-arias-y-edwin-cardona-jugaran-en-independiente-santa-fe+10933978;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/liga-bbva/santiago-bernabeu-reencarno-en-keylor-navas+14343395;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-aguila/con-gol-de-villota-equidad-vencio-1-0-a-uniautonoma+15720176;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/copa-aguila/final-de-copa-colombia-nacional-vs-junior-con-fechas-confirmadas+16741459;404;;13/03/2018;No se encuentra;Smartphone;13/03/2018
http://m.futbolred.com/liga-postobon/presidente-del-concejo-de-medellin-propone-cerrar-el-atanasio-girardot+11348481;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/liga-postobon/pasto-usara-su-nomina-de-copa-frente-al-medellin+13035919;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/copa-sudamericana/suramericana-2014-river-sao-paulo-y-nacional-los-grandes-favoritos+14737255;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-postobon/santa-fe-formo-un-equipo-para-pelear-todo-me-seduce-la-copa-bedoya+12537943;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/liga-postobon/la-equidad-goleo-4-0-a-huila-y-completo-seis-fechas-invicto+12740803;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/colombianos-exterior/aca-el-balance-del-fin-de-semana-de-jugadores-de-seleccion-colombia+15681836;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-postobon/16872684;404;;02/04/2018;No se encuentra;Smartphone;02/04/2018
http://m.futbolred.com/champions-league/un-empate-sirve-al-monaco-frente-a-un-zenit-que-necesita-la-victoria+14946998;404;;21/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/liga-bbva/dependemos-absolutamente-del-partido-a-partido-simeone-+13824255;404;;06/03/2018;No se encuentra;Smartphone;06/03/2018
http://m.futbolred.com/uefa-europa-league/sorpresa-en-europa-dnipro-jugara-la-final-de-la-liga-europa+15755416;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/colombianos-exterior/teo-y-amaranto-campeones-con-cruz-azul-de-la-copa-de-mexico+12736348;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/curiosidades/16872435;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/seleccion-colombia/colombia-y-los-daticos-historicos-en-mundiales-juveniles+15205535;404;;22/02/2018;No se encuentra;Smartphone;05/03/2018
http://m.futbolred.com/liga-postobon/pasto-+-cesar-vallejo-combo-que-ofrece-millonarios-para-sus-hinchas+14344035;404;;23/02/2018;No se encuentra;Smartphone;08/03/2018
http://m.futbolred.com/colombianos-exterior/dorlan-se-reencontro-con-el-gol-en-triunfo-1-5-de-betis-sobre-granada+12727423;404;;26/03/2018;No se encuentra;Smartphone;26/03/2018
http://m.futbolred.com/liga-aguila/16880374;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/copa-libertadores/corinthians-humillo-6-0-al-deportivo-tachira-en-copa-libertadores+11603701;404;;22/02/2018;No se encuentra;Smartphone;05/03/2018
http://m.futbolred.com/liga-postobon/tolima-y-patriotas-se-miden-en-la-pelea-para-ingresar-a-los-ocho+14674412;404;;01/03/2018;No se encuentra;Smartphone;01/03/2018
http://m.futbolred.com/colombianos-exterior/el-patron-bermudez-pantalla-chica-y-sus-deseos-de-volver-al-futbol+14821235;404;;17/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-aguila/favoritos-santa-fe-y-nacional-huila-dara-la-pelea-santa+15709059;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/copa-libertadores/radiografia-de-internacional-desde-la-opinion-de-periodista-brasileno+15783696;404;;11/03/2018;No se encuentra;Smartphone;11/03/2018
http://m.futbolred.com/torneo-aguila/no-voy-a-renunciar-no-soy-de-salir-corriendo-dt-de-america+15738016;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/colombianos-exterior/jackson-no-se-quedo-atras-marco-en-triunfo-1-0-de-porto-ante-benfica+13734195;404;;03/03/2018;No se encuentra;Smartphone;03/03/2018
http://m.futbolred.com/liga-aguila/john-f-perez-volante-del-bucaramanga-en-la-mira-de-deportivo-cali+15624575;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-aguila/junior-guardo-titulares-para-jugar-con-la-suplencia-de-santa-fe+15554876;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/jugador-de-argentinos-jrs-perdio-3-dientes-tras-frenar-ataque-de-rival+13079532;404;;22/02/2018;No se encuentra;Smartphone;05/03/2018
http://m.futbolred.com/colombianos-exterior/felipe-pardo-gol-y-figura-con-el-braga-que-ya-es-tercero-en-portugal+15012096;404;;22/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/uefa-europa-league/benfica-el-otro-finalista-de-liga-de-europa-vencio-3-1-a-fenerbahce+12775084;404;;01/03/2018;No se encuentra;Smartphone;01/03/2018
http://m.futbolred.com/liga-aguila/se-valiente-la-carta-que-le-escribe-ivan-velez-a-elkin-soto+15723976;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/colombianos-exterior/erick-moreno-fue-presentado-como-nuevo-jugador-del-sporting-braga+13438120;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/el-niza-de-ospina-cayo-ante-el-bastia-y-se-aleja-de-la-cabeza+13144596;404;;04/03/2018;No se encuentra;Smartphone;17/03/2018
http://m.futbolred.com/liga-aguila/nacional-le-regalo-el-liderato-a-sus-hinchas-vencio-2-0-a-patriotas+15309036;404;;22/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/liga-bbva/padre-de-neymar-dice-que-el-madrid-ofrecio-150-millones-de-euros+14620279;404;;11/03/2018;No se encuentra;Smartphone;11/03/2018
http://m.futbolred.com/torneo-aguila/en-la-b-america-se-asusto-con-los-leones-y-cayo-4-3-en-turbo+15726315;404;;22/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/copa-libertadores/teo-gutierrez-vuelve-a-estar-disponible-para-river-en-libertadores+15786556;404;;26/02/2018;No se encuentra;Smartphone;26/02/2018
http://m.futbolred.com/seleccion-colombia/exitoso-asi-fue-el-conversatorio-de-futbol-femenino-en-cali+15667775;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/copa-libertadores/sao-paulo-saldra-con-todo-alineara-tres-delanteros-ante-arsenal+12648589;404;;19/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/diego-lopez-se-sintio-masacrado-en-el-real-madrid+15706615;404;;22/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/colombianos-exterior/los-futbolistas-colombianos-protagonistas-en-europa+14354336;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-aguila/el-gol-de-nosotros-fue-legitimo-ahi-nadie-dice-nada-reclamo-leudo+15360337;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/pele-busca-cambios-en-las-reglas-para-el-mundial-de-brasil-2014+9307921;404;;04/03/2018;No se encuentra;Smartphone;13/03/2018
http://m.futbolred.com/otras-ligas-de-futbol/sin-un-brazo-joven-jugador-uruguayo-debuto-en-el-profesionalismo+14524375;404;;02/03/2018;No se encuentra;Smartphone;02/03/2018
http://m.futbolred.com/liga-bbva/esta-victoria-nos-permite-luchar-por-la-liga-carlo-ancelotti+15674115;404;;20/02/2018;No se encuentra;Smartphone;28/02/2018
http://m.futbolred.com/liga-postobon/lo-importante-fue-que-tolima-concreto-las-opciones-que-creo-chara+12632061;404;;22/02/2018;No se encuentra;Smartphone;22/02/2018
http://m.futbolred.com/liga-postobon/lo-que-estamos-haciendo-en-quindio-nos-debe-dar-pena-viafara+12780745;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-aguila/16880328;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-postobon/con-nuevo-tecnico-quindio-recibe-al-deportivo-pasto-en-armenia+12569842;404;;27/02/2018;No se encuentra;Smartphone;27/02/2018
http://m.futbolred.com/suramericano-sub20/ecuador-dio-un-fuerte-golpe-a-argentina-tras-vencerlo-1-0-+8809804;404;;25/02/2018;No se encuentra;Smartphone;25/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/psg-se-corono-campeon-en-francia-tras-vencer-1-2-al-montpellier+15767136;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-postobon/se-vienen-partidos-para-ponerse-el-overol-chonto-herrera+13193639;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/anderlecht-vs-circulo-brujas-el-choque-mas-atractivo-en-futbol-belga+12111844;404;;19/02/2018;No se encuentra;Smartphone;13/03/2018
http://m.futbolred.com/liga-aguila/aca-las-probabilidades-de-clasificar-a-los-ocho-mejores-en-la-liga+15744015;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-aguila/independiente-medellin-sufrio-la-derrota-numero-1000-de-su-historia+15461275;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/torneo-aguila/asi-se-jugara-la-primera-fecha-de-la-b-del-futbol-colombiano+15221419;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/colombianos-exterior/edwin-valencia-con-una-carta-se-despidio-de-los-hinchas-del-flu+14974336;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/mundial-sub17/tenemos-la-mentalidad-de-llegar-a-la-ultima-instancia-emerson+9630425;404;;27/02/2018;No se encuentra;Smartphone;14/03/2018
http://m.futbolred.com/liga-bbva/cristiano-prolongo-buen-momento-de-r-madrid-que-le-gano-1-2-a-celta+12671930;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/colombianos-exterior/noticias/septiembre2012/carlos-bacca-hizo-un-nuevo-gol-para-brujas-en-el-futbol-de-belgica/12268389;404;;23/02/2018;No se encuentra;Smartphone;23/02/2018
http://m.futbolred.com/torneo-postobon/union-magdalena-y-uniautonoma-a-90-minutos-del-titulo-en-la-b+12902723;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/libertadores/noticias/fasedegrupos2013/hernan-torres-hablo-de-la-derrota-de-millonarios-con-tijuana-en-copa-libertadores/12607730;404;;23/02/2018;No se encuentra;Smartphone;23/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/juventus-impuso-su-ley-contra-el-genova-al-que-vencio-por-1-0+16877866;404;;23/02/2018;No se encuentra;Smartphone;23/02/2018
http://m.futbolred.com/liga-bbva/neymar-se-pierde-el-clasico-tres-fechas-de-sancion+16846802;404;;05/03/2018;No se encuentra;Smartphone;05/03/2018
http://m.futbolred.com/torneo-aguila/dimayor-ratifico-sancion-al-america-y-la-tribuna-sur-del-pascual-+16757416;404;;20/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/champions-league/partido-besiktas-vs-porto+952430;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-bbva/iker-casillas-candidato-para-ser-el-nuevo-arquero-del-schalke-04+13168860;404;;20/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/liga-bbva/partido-barcelona-vs-leganes+869685;404;;08/02/2018;No se encuentra;Smartphone;08/02/2018
http://m.futbolred.com/copa-america-2011/seleccion-el-2010-fue-de-prueba-el-2011-va-en-serio+9592539;404;;18/02/2018;No se encuentra;Smartphone;13/03/2018
http://m.futbolred.com/colombianos-exterior/michael-barrios-en-medio-de-lagrimas-partio-hacia-la-mls+15274356;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/premier-league/super-oferta-del-chelsea-por-messi-contrato-millonario-por-seis-anos+15067148;404;;18/02/2018;No se encuentra;Smartphone;18/02/2018
http://m.futbolred.com/liga-aguila/dimayor-sanciona-el-cemento-tres-fechas-a-tribuna-norte-de-el-campin+16867381;404;;20/02/2018;No se encuentra;Smartphone;20/02/2018
http://m.futbolred.com/otras-ligas-de-futbol/juan-roman-riquelme-mantiene-su-decision-de-no-jugar-mas-en-boca-+12493439;404;;04/03/2018;No se encuentra;Smartphone;04/03/2018
http://m.futbolred.com/uefa-europa-league/carlos-bacca-anoto-su-primer-gol-en-copas-europeas-con-el-brujas+12157023;404;;04/03/2018;No se encuentra;Smartphone;11/03/2018
http://m.futbolred.com/uefa-europa-league/atletico-de-madrid-agoto-sus-entradas-para-la-final-de-la-liga-europa------------+7698435;404;;05/03/2018;No se encuentra;Smartphone;26/03/2018
http://m.futbolred.com/premier-league/chelsea-goleo-1-5-al-tottenham-y-se-clasifico-a-la-final-de-la-fa-cup+11573942;404;;09/03/2018;No se encuentra;Smartphone;17/03/2018
http://m.futbolred.com/otras-ligas-de-futbol/colombia-apabullo-11-3-a-islas-salomon-en-el-mundial-de-futbol-sala+12358880;404;;25/02/2018;No se encuentra;Smartphone;25/02/2018
http://m.futbolred.com/liga-bbva/messi-esta-a-dos-goles-de-ser-el-maximo-anotador-en-un-ano-+12415624;404;;05/03/2018;No se encuentra;Smartphone;05/03/2018
http://m.futbolred.com/otras-ligas-de-futbol/con-carbonero-30-minutos-sampdoria-perdio-1-3-con-sassuolo+16450408;404;;03/04/2018;No se encuentra;Smartphone;03/04/2018
http://m.futbolred.com/liga-bbva/en-el-once-titular-del-real-madrid-vuelve-bale-y-sale-james-o-isco+14797675;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
http://m.futbolred.com/liga-aguila/altas-y-bajas-de-los-clubes-del-futbol-nacional-a-dias-del-arranque+15114255;404;;19/02/2018;No se encuentra;Smartphone;19/02/2018
